zotqdaFormat,code,codeId,citekey,creator,year,title,itemKey,attachmentKey,attachmentTitle,pageLabel,annotationKey,annotationType,color,text,comment,weight,allTags,codedBy,codedAt,dateAdded,dateModified,positionKind,positionStart,positionEnd,positionPage,positionRects
fragments/1,Ressourcen/Team,cbe124367,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0106,highlight,#2ea8e5,Auszug 0106,,1,#Code Ressourcen/Team,ann,2026-06-10T02:36:00.000Z,2026-06-10T02:36:00.000Z,2026-06-10T02:36:00.000Z,text,3369,3500,,
fragments/1,Ressourcen/Team,cbe124367,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0106,highlight,#2ea8e5,Auszug 0106,,1,#Code Ressourcen/Team,bob,2026-06-10T02:36:00.000Z,2026-06-10T02:36:00.000Z,2026-06-10T02:36:00.000Z,text,3369,3500,,
fragments/1,Ressourcen/Team,cbe124367,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0107,highlight,#2ea8e5,Auszug 0107,,1,#Code Ressourcen/Team,ann,2026-06-10T02:53:00.000Z,2026-06-10T02:53:00.000Z,2026-06-10T02:53:00.000Z,text,3532,3637,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0107,highlight,#2ea8e5,Auszug 0107,,1,#Code Ressourcen/Anerkennung,bob,2026-06-10T02:53:00.000Z,2026-06-10T02:53:00.000Z,2026-06-10T02:53:00.000Z,text,3532,3637,,
fragments/1,Belastung/emotional,c96c04b3c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0107,highlight,#ff6666,Auszug 0107,,1,#Code Belastung/emotional,bob,2026-06-10T02:53:00.000Z,2026-06-10T02:53:00.000Z,2026-06-10T02:53:00.000Z,text,3532,3637,,
fragments/1,Ressourcen/Team,cbe124367,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0108,highlight,#2ea8e5,Auszug 0108,,1,#Code Ressourcen/Team,ann,2026-06-10T03:10:00.000Z,2026-06-10T03:10:00.000Z,2026-06-10T03:10:00.000Z,text,3703,3803,,
fragments/1,Belastung/emotional,c96c04b3c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0108,highlight,#ff6666,Auszug 0108,,1,#Code Belastung/emotional,bob,2026-06-10T03:10:00.000Z,2026-06-10T03:10:00.000Z,2026-06-10T03:10:00.000Z,text,3703,3803,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0109,highlight,#2ea8e5,Auszug 0109,,1,#Code Ressourcen/Anerkennung,ann,2026-06-10T03:25:00.000Z,2026-06-10T03:25:00.000Z,2026-06-10T03:25:00.000Z,text,3857,4068,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0109,highlight,#2ea8e5,Auszug 0109,,1,#Code Ressourcen/Anerkennung,bob,2026-06-10T03:25:00.000Z,2026-06-10T03:25:00.000Z,2026-06-10T03:25:00.000Z,text,3857,4068,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0110,highlight,#ff6666,Auszug 0110,,1,#Code Belastung/Zeitdruck,ann,2026-06-10T03:52:00.000Z,2026-06-10T03:52:00.000Z,2026-06-10T03:52:00.000Z,text,4121,4277,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0110,highlight,#ff6666,Auszug 0110,,1,#Code Belastung/Zeitdruck,bob,2026-06-10T03:52:00.000Z,2026-06-10T03:52:00.000Z,2026-06-10T03:52:00.000Z,text,4121,4277,,
fragments/1,Bewältigung/Distanz,c0bac907c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0110,highlight,#5fb236,Auszug 0110,,1,#Code Bewältigung/Distanz,bob,2026-06-10T03:52:00.000Z,2026-06-10T03:52:00.000Z,2026-06-10T03:52:00.000Z,text,4121,4277,,
fragments/1,Bewältigung/Distanz,c0bac907c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0111,highlight,#5fb236,Auszug 0111,,1,#Code Bewältigung/Distanz,ann,2026-06-10T04:12:00.000Z,2026-06-10T04:12:00.000Z,2026-06-10T04:12:00.000Z,text,4325,4404,,
fragments/1,Bewältigung/Distanz,c0bac907c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0111,highlight,#5fb236,Auszug 0111,,1,#Code Bewältigung/Distanz,bob,2026-06-10T04:12:00.000Z,2026-06-10T04:12:00.000Z,2026-06-10T04:12:00.000Z,text,4325,4404,,
fragments/1,Ressourcen/Team,cbe124367,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0112,highlight,#2ea8e5,Auszug 0112,,1,#Code Ressourcen/Team,ann,2026-06-10T04:24:00.000Z,2026-06-10T04:24:00.000Z,2026-06-10T04:24:00.000Z,text,4444,4514,,
fragments/1,Ressourcen/Team,cbe124367,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,3,DEMO0112,highlight,#2ea8e5,Auszug 0112,,1,#Code Ressourcen/Team,bob,2026-06-10T04:24:00.000Z,2026-06-10T04:24:00.000Z,2026-06-10T04:24:00.000Z,text,4444,4514,,
fragments/1,Ressourcen/Team,cbe124367,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,4,DEMO0113,highlight,#2ea8e5,Auszug 0113,,1,#Code Ressourcen/Team,ann,2026-06-10T04:37:00.000Z,2026-06-10T04:37:00.000Z,2026-06-10T04:37:00.000Z,text,4574,4783,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,4,DEMO0113,highlight,#2ea8e5,Auszug 0113,,1,#Code Ressourcen/Anerkennung,bob,2026-06-10T04:37:00.000Z,2026-06-10T04:37:00.000Z,2026-06-10T04:37:00.000Z,text,4574,4783,,
fragments/1,Belastung/emotional,c96c04b3c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,4,DEMO0113,highlight,#ff6666,Auszug 0113,,1,#Code Belastung/emotional,ann,2026-06-10T04:37:00.000Z,2026-06-10T04:37:00.000Z,2026-06-10T04:37:00.000Z,text,4574,4783,,
fragments/1,Belastung/emotional,c96c04b3c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,4,DEMO0114,highlight,#ff6666,Auszug 0114,,1,#Code Belastung/emotional,ann,2026-06-10T05:03:00.000Z,2026-06-10T05:03:00.000Z,2026-06-10T05:03:00.000Z,text,4835,4929,,
fragments/1,Belastung/körperlich,c4d31cf9b,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,4,DEMO0114,highlight,#ff6666,Auszug 0114,,1,#Code Belastung/körperlich,bob,2026-06-10T05:03:00.000Z,2026-06-10T05:03:00.000Z,2026-06-10T05:03:00.000Z,text,4835,4929,,
fragments/1,Bewältigung/Humor,cdd0640c6,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,4,DEMO0114,highlight,#5fb236,Auszug 0114,,1,#Code Bewältigung/Humor,bob,2026-06-10T05:03:00.000Z,2026-06-10T05:03:00.000Z,2026-06-10T05:03:00.000Z,text,4835,4929,,
fragments/1,Bewältigung/Distanz,c0bac907c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,4,DEMO0115,highlight,#5fb236,Auszug 0115,,1,#Code Bewältigung/Distanz,ann,2026-06-10T05:17:00.000Z,2026-06-10T05:17:00.000Z,2026-06-10T05:17:00.000Z,text,4979,5077,,
fragments/1,Bewältigung/Distanz,c0bac907c,Station-4,Demo,2026,Interview Station-4,ITEMSTAT400,ATTASTAT400,Station-4.txt,4,DEMO0115,highlight,#5fb236,Auszug 0115,,1,#Code Bewältigung/Distanz,bob,2026-06-10T05:17:00.000Z,2026-06-10T05:17:00.000Z,2026-06-10T05:17:00.000Z,text,4979,5077,,
fragments/1,Ressourcen/Autonomie,cd175d5c0,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,1,DEMO0116,highlight,#2ea8e5,Auszug 0116,,1,#Code Ressourcen/Autonomie,ann,2026-06-10T09:04:00.000Z,2026-06-10T09:04:00.000Z,2026-06-10T09:04:00.000Z,text,45,224,,
fragments/1,Ressourcen/Autonomie,cd175d5c0,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,1,DEMO0116,highlight,#2ea8e5,Auszug 0116,,1,#Code Ressourcen/Autonomie,bob,2026-06-10T09:04:00.000Z,2026-06-10T09:04:00.000Z,2026-06-10T09:04:00.000Z,text,45,224,,
fragments/1,Bewältigung/Distanz,c0bac907c,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,1,DEMO0117,highlight,#5fb236,Auszug 0117,,1,#Code Bewältigung/Distanz,ann,2026-06-10T09:27:00.000Z,2026-06-10T09:27:00.000Z,2026-06-10T09:27:00.000Z,text,275,446,,
fragments/1,Bewältigung/Sport,c63f43352,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,1,DEMO0117,highlight,#5fb236,Auszug 0117,,1,#Code Bewältigung/Sport,bob,2026-06-10T09:27:00.000Z,2026-06-10T09:27:00.000Z,2026-06-10T09:27:00.000Z,text,275,446,,
fragments/1,Bewältigung/Sport,c63f43352,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,1,DEMO0118,highlight,#5fb236,Auszug 0118,,1,#Code Bewältigung/Sport,ann,2026-06-10T09:51:00.000Z,2026-06-10T09:51:00.000Z,2026-06-10T09:51:00.000Z,text,515,630,,
fragments/1,Bewältigung/Distanz,c0bac907c,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,1,DEMO0118,highlight,#5fb236,Auszug 0118,,1,#Code Bewältigung/Distanz,bob,2026-06-10T09:51:00.000Z,2026-06-10T09:51:00.000Z,2026-06-10T09:51:00.000Z,text,515,630,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,1,DEMO0119,highlight,#2ea8e5,Auszug 0119,,1,#Code Ressourcen/Anerkennung,ann,2026-06-10T10:05:00.000Z,2026-06-10T10:05:00.000Z,2026-06-10T10:05:00.000Z,text,656,742,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,1,DEMO0119,highlight,#2ea8e5,Auszug 0119,,1,#Code Ressourcen/Anerkennung,bob,2026-06-10T10:05:00.000Z,2026-06-10T10:05:00.000Z,2026-06-10T10:05:00.000Z,text,656,742,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,1,DEMO0120,highlight,#2ea8e5,Auszug 0120,,1,#Code Ressourcen/Anerkennung,ann,2026-06-10T10:20:00.000Z,2026-06-10T10:20:00.000Z,2026-06-10T10:20:00.000Z,text,802,912,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,1,DEMO0120,highlight,#2ea8e5,Auszug 0120,,1,#Code Ressourcen/Anerkennung,bob,2026-06-10T10:20:00.000Z,2026-06-10T10:20:00.000Z,2026-06-10T10:20:00.000Z,text,802,912,,
fragments/1,Bewältigung/Distanz,c0bac907c,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,1,DEMO0121,highlight,#5fb236,Auszug 0121,,1,#Code Bewältigung/Distanz,ann,2026-06-10T10:38:00.000Z,2026-06-10T10:38:00.000Z,2026-06-10T10:38:00.000Z,text,981,1161,,
fragments/1,Bewältigung/Distanz,c0bac907c,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,1,DEMO0121,highlight,#5fb236,Auszug 0121,,1,#Code Bewältigung/Distanz,bob,2026-06-10T10:38:00.000Z,2026-06-10T10:38:00.000Z,2026-06-10T10:38:00.000Z,text,981,1161,,
fragments/1,Ressourcen/Team,cbe124367,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,1,DEMO0122,highlight,#2ea8e5,Auszug 0122,,1,#Code Ressourcen/Team,ann,2026-06-10T11:00:00.000Z,2026-06-10T11:00:00.000Z,2026-06-10T11:00:00.000Z,text,1208,1396,,
fragments/1,Ressourcen/Team,cbe124367,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,1,DEMO0122,highlight,#2ea8e5,Auszug 0122,,1,#Code Ressourcen/Team,bob,2026-06-10T11:00:00.000Z,2026-06-10T11:00:00.000Z,2026-06-10T11:00:00.000Z,text,1208,1396,,
fragments/1,Ressourcen/Autonomie,cd175d5c0,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,1,DEMO0123,highlight,#2ea8e5,Auszug 0123,,1,#Code Ressourcen/Autonomie,ann,2026-06-10T11:27:00.000Z,2026-06-10T11:27:00.000Z,2026-06-10T11:27:00.000Z,text,1474,1556,,
fragments/1,Ressourcen/Autonomie,cd175d5c0,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,1,DEMO0123,highlight,#2ea8e5,Auszug 0123,,1,#Code Ressourcen/Autonomie,bob,2026-06-10T11:27:00.000Z,2026-06-10T11:27:00.000Z,2026-06-10T11:27:00.000Z,text,1474,1556,,
fragments/1,Belastung/Zeitdruck,ca94d6b9f,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0124,highlight,#ff6666,Auszug 0124,,1,#Code Belastung/Zeitdruck,ann,2026-06-10T11:39:00.000Z,2026-06-10T11:39:00.000Z,2026-06-10T11:39:00.000Z,text,1597,1773,,
fragments/1,Bewältigung/Distanz,c0bac907c,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0124,highlight,#5fb236,Auszug 0124,,1,#Code Bewältigung/Distanz,bob,2026-06-10T11:39:00.000Z,2026-06-10T11:39:00.000Z,2026-06-10T11:39:00.000Z,text,1597,1773,,
fragments/1,Bewältigung/Distanz,c0bac907c,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0124,highlight,#5fb236,Auszug 0124,,1,#Code Bewältigung/Distanz,ann,2026-06-10T11:39:00.000Z,2026-06-10T11:39:00.000Z,2026-06-10T11:39:00.000Z,text,1597,1773,,
fragments/1,Bewältigung/Distanz,c0bac907c,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0125,highlight,#5fb236,Auszug 0125,,1,#Code Bewältigung/Distanz,ann,2026-06-10T12:04:00.000Z,2026-06-10T12:04:00.000Z,2026-06-10T12:04:00.000Z,text,1848,1913,,
fragments/1,Bewältigung/Humor,cdd0640c6,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0125,highlight,#5fb236,Auszug 0125,,1,#Code Bewältigung/Humor,bob,2026-06-10T12:04:00.000Z,2026-06-10T12:04:00.000Z,2026-06-10T12:04:00.000Z,text,1848,1913,,
fragments/1,Ressourcen/Team,cbe124367,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0126,highlight,#2ea8e5,Auszug 0126,,1,#Code Ressourcen/Team,ann,2026-06-10T12:17:00.000Z,2026-06-10T12:17:00.000Z,2026-06-10T12:17:00.000Z,text,1977,2113,,
fragments/1,Belastung/emotional,c96c04b3c,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0126,highlight,#ff6666,Auszug 0126,,1,#Code Belastung/emotional,ann,2026-06-10T12:17:00.000Z,2026-06-10T12:17:00.000Z,2026-06-10T12:17:00.000Z,text,1977,2113,,
fragments/1,Bewältigung/Distanz,c0bac907c,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0127,highlight,#5fb236,Auszug 0127,,1,#Code Bewältigung/Distanz,ann,2026-06-10T12:35:00.000Z,2026-06-10T12:35:00.000Z,2026-06-10T12:35:00.000Z,text,2156,2321,,
fragments/1,Bewältigung/Distanz,c0bac907c,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0128,highlight,#5fb236,Auszug 0128,,1,#Code Bewältigung/Distanz,ann,2026-06-10T12:56:00.000Z,2026-06-10T12:56:00.000Z,2026-06-10T12:56:00.000Z,text,2361,2439,,
fragments/1,Bewältigung/Sport,c63f43352,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0128,highlight,#5fb236,Auszug 0128,,1,#Code Bewältigung/Sport,bob,2026-06-10T12:56:00.000Z,2026-06-10T12:56:00.000Z,2026-06-10T12:56:00.000Z,text,2361,2439,,
fragments/1,Ressourcen/Team,cbe124367,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0129,highlight,#2ea8e5,Auszug 0129,,1,#Code Ressourcen/Team,ann,2026-06-10T13:09:00.000Z,2026-06-10T13:09:00.000Z,2026-06-10T13:09:00.000Z,text,2495,2562,,
fragments/1,Ressourcen/Team,cbe124367,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0129,highlight,#2ea8e5,Auszug 0129,,1,#Code Ressourcen/Team,bob,2026-06-10T13:09:00.000Z,2026-06-10T13:09:00.000Z,2026-06-10T13:09:00.000Z,text,2495,2562,,
fragments/1,Belastung/emotional,c96c04b3c,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0129,highlight,#ff6666,Auszug 0129,,1,#Code Belastung/emotional,ann,2026-06-10T13:09:00.000Z,2026-06-10T13:09:00.000Z,2026-06-10T13:09:00.000Z,text,2495,2562,,
fragments/1,Bewältigung/Humor,cdd0640c6,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0130,highlight,#5fb236,Auszug 0130,,1,#Code Bewältigung/Humor,ann,2026-06-10T13:23:00.000Z,2026-06-10T13:23:00.000Z,2026-06-10T13:23:00.000Z,text,2632,2746,,
fragments/1,Bewältigung/Humor,cdd0640c6,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0130,highlight,#5fb236,Auszug 0130,,1,#Code Bewältigung/Humor,bob,2026-06-10T13:23:00.000Z,2026-06-10T13:23:00.000Z,2026-06-10T13:23:00.000Z,text,2632,2746,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0131,highlight,#2ea8e5,Auszug 0131,,1,#Code Ressourcen/Anerkennung,ann,2026-06-10T13:42:00.000Z,2026-06-10T13:42:00.000Z,2026-06-10T13:42:00.000Z,text,2820,2894,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0131,highlight,#2ea8e5,Auszug 0131,,1,#Code Ressourcen/Anerkennung,bob,2026-06-10T13:42:00.000Z,2026-06-10T13:42:00.000Z,2026-06-10T13:42:00.000Z,text,2820,2894,,
fragments/1,Bewältigung/Sport,c63f43352,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0132,highlight,#5fb236,Auszug 0132,,1,#Code Bewältigung/Sport,ann,2026-06-10T13:54:00.000Z,2026-06-10T13:54:00.000Z,2026-06-10T13:54:00.000Z,text,2947,3065,,
fragments/1,Bewältigung/Sport,c63f43352,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,2,DEMO0132,highlight,#5fb236,Auszug 0132,,1,#Code Bewältigung/Sport,bob,2026-06-10T13:54:00.000Z,2026-06-10T13:54:00.000Z,2026-06-10T13:54:00.000Z,text,2947,3065,,
fragments/1,Ressourcen/Autonomie,cd175d5c0,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,3,DEMO0133,highlight,#2ea8e5,Auszug 0133,,1,#Code Ressourcen/Autonomie,ann,2026-06-10T14:10:00.000Z,2026-06-10T14:10:00.000Z,2026-06-10T14:10:00.000Z,text,3106,3256,,
fragments/1,Ressourcen/Team,cbe124367,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,3,DEMO0133,highlight,#2ea8e5,Auszug 0133,,1,#Code Ressourcen/Team,ann,2026-06-10T14:10:00.000Z,2026-06-10T14:10:00.000Z,2026-06-10T14:10:00.000Z,text,3106,3256,,
fragments/1,Ressourcen/Autonomie,cd175d5c0,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,3,DEMO0133,highlight,#2ea8e5,Auszug 0133,,1,#Code Ressourcen/Autonomie,bob,2026-06-10T14:10:00.000Z,2026-06-10T14:10:00.000Z,2026-06-10T14:10:00.000Z,text,3106,3256,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,3,DEMO0134,highlight,#2ea8e5,Auszug 0134,,1,#Code Ressourcen/Anerkennung,ann,2026-06-10T14:30:00.000Z,2026-06-10T14:30:00.000Z,2026-06-10T14:30:00.000Z,text,3303,3377,,
fragments/1,Ressourcen/Team,cbe124367,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,3,DEMO0134,highlight,#2ea8e5,Auszug 0134,,1,#Code Ressourcen/Team,ann,2026-06-10T14:30:00.000Z,2026-06-10T14:30:00.000Z,2026-06-10T14:30:00.000Z,text,3303,3377,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,3,DEMO0134,highlight,#2ea8e5,Auszug 0134,,1,#Code Ressourcen/Anerkennung,bob,2026-06-10T14:30:00.000Z,2026-06-10T14:30:00.000Z,2026-06-10T14:30:00.000Z,text,3303,3377,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,3,DEMO0135,highlight,#2ea8e5,Auszug 0135,,1,#Code Ressourcen/Anerkennung,ann,2026-06-10T14:42:00.000Z,2026-06-10T14:42:00.000Z,2026-06-10T14:42:00.000Z,text,3425,3562,,
fragments/1,Ressourcen/Anerkennung,cf30ac49f,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,3,DEMO0135,highlight,#2ea8e5,Auszug 0135,,1,#Code Ressourcen/Anerkennung,bob,2026-06-10T14:42:00.000Z,2026-06-10T14:42:00.000Z,2026-06-10T14:42:00.000Z,text,3425,3562,,
fragments/1,Ressourcen/Autonomie,cd175d5c0,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,3,DEMO0136,highlight,#2ea8e5,Auszug 0136,,1,#Code Ressourcen/Autonomie,ann,2026-06-10T15:00:00.000Z,2026-06-10T15:00:00.000Z,2026-06-10T15:00:00.000Z,text,3604,3704,,
fragments/1,Ressourcen/Autonomie,cd175d5c0,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,3,DEMO0136,highlight,#2ea8e5,Auszug 0136,,1,#Code Ressourcen/Autonomie,bob,2026-06-10T15:00:00.000Z,2026-06-10T15:00:00.000Z,2026-06-10T15:00:00.000Z,text,3604,3704,,
fragments/1,Ressourcen/Autonomie,cd175d5c0,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,3,DEMO0137,highlight,#2ea8e5,Auszug 0137,,1,#Code Ressourcen/Autonomie,ann,2026-06-10T15:18:00.000Z,2026-06-10T15:18:00.000Z,2026-06-10T15:18:00.000Z,text,3782,3876,,
fragments/1,Ressourcen/Autonomie,cd175d5c0,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,3,DEMO0137,highlight,#2ea8e5,Auszug 0137,,1,#Code Ressourcen/Autonomie,bob,2026-06-10T15:18:00.000Z,2026-06-10T15:18:00.000Z,2026-06-10T15:18:00.000Z,text,3782,3876,,
fragments/1,Bewältigung/Distanz,c0bac907c,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,3,DEMO0138,highlight,#5fb236,Auszug 0138,,1,#Code Bewältigung/Distanz,ann,2026-06-10T15:33:00.000Z,2026-06-10T15:33:00.000Z,2026-06-10T15:33:00.000Z,text,3937,4099,,
fragments/1,Bewältigung/Sport,c63f43352,Verwaltung-1,Demo,2026,Interview Verwaltung-1,ITEMVERW100,ATTAVERW100,Verwaltung-1.txt,3,DEMO0138,highlight,#5fb236,Auszug 0138,,1,#Code Bewältigung/Sport,ann,2026-06-10T15:33:00.000Z,2026-06-10T15:33:00.000Z,2026-06-10T15:33:00.000Z,text,3937,4099,,
